StructureID,StructureName,Longitude,Latitude
QUE102,Sewarts Brook Bridge,-64.624962,44.130991
QUE104,Church Square Bridge,-64.652877,44.144152
QUE105,Parks Brook Bridge,-64.602717,44.159512
QUE106,Mersey River Bridge,-64.733156,44.043116
QUE107,Trunk #8 U/P Bridge on 103,-64.728554,44.047687
QUE108,Herring Cove Brook Bridge,-64.697262,44.066859
QUE109,Sandy Cove Bridge,-64.69077,44.055062
QUE126,Beech Hill Road Multiplate Bridge,-64.782603,43.969738
QUE128,Hunts Point Bridge,-64.771388,43.953666
QUE129,Silver Rock Drive Bridge,-64.784529,43.953374
QUE130,Liverpool Shelburne #1 Bridge,-64.781687,43.988404
QUE132,Liverpool Shelburne #3 Bridge,-64.780685,43.989837
QUE135,Granite Village Brook Bridge,-64.973247,43.873288
QUE136,Trunk 103 Bridge,-64.917621,43.880169
QUE137,Calfpen Brook Bridge,-64.820871,43.961815
QUE138,Five Rivers Bridge,-64.76545,43.980876
QUE139,MacAlpine Brook Bridge,-64.744431,44.000046
QUE140,Halfway Brook Bridge,-64.672081,44.097271
QUE141,Nickersons Pond Multiplate Bridge,-64.703951,44.065089
QUE142,Great Hill Multiplate Bridge,-64.714171,44.060106
QUE143,Cattle Crossing Multiplate Bridge,-64.714355,44.059939
QUE144,Halfway Brook Bridge,-64.671437,44.096783
QUE145,Harmony Mills Bridge,-65.074108,44.395484
QUE146,Beach Meadows Brook #1 Bridge,-64.650894,44.085314
QUE147,Beach Meadows Brook #2 Bridge,-64.653295,44.084854
QUE148,Beaver Head Lake Brook,-65.159994,44.432517
QUE149,Beaverdam Brook Bridge,-64.751269,44.060751
QUE150,Acker Road Bridge,-64.995316,44.370648
QUE153,Seaboyer Bridge,-65.113602,44.443398
QUE158,Corkum Bridge,-65.154867,44.401962
QUE159,Glenwood Street Bridge,-64.754339,44.070191
QUE162,"Rita""s Bridge",-64.857534,44.215294
QUE164,Frank's Bridge,-65.137384,44.352299
QUE172,Douglas Brook Bridge,-64.920158,43.887273
QUE173,CNR Crossing,-64.85565,43.929146
QUE175,Upper Broad River,-64.83576,43.957156
QUE177,Old Port Mouton Road Bridge,-64.829307,43.95999
RCH002,FALSE BAY BRIDGE,-61.010901,45.63608
RCH003,MacLEODS BRIDGE,-61.232612,45.667969
RCH004,MacNABS BRIDGE,-60.723033,45.730787
RCH006,MacPHERSONS BRIDGE,-61.07271,45.625712
RCH007,RIVER TILLARD BRIDGE,-60.91332,45.657068
RCH008,THORN CULVERT,-60.741883,45.721213
RCH009,ANGUS R BRIDGE,-61.094223,45.6638
RCH010,BIG MILL BRIDGE,-61.296013,45.578915
RCH011,BLACK RIVER BRIDGE,-61.094299,45.69784
RCH015,FORKS PONY TRUSS,-60.662722,45.646934
RCH016,FULLERS PANEL BRIDGE,-60.289529,45.717876
RCH017,GOLD BROOK BRIDGE,-60.61626,45.755377
RCH018,GRAND RIVER BRIDGE,-60.661354,45.64554
RCH020,HEAD GRAND RIVER BRIDGE,-60.602583,45.729252
RCH021,KYTES BRIDGE,-60.932036,45.674105
RCH022,LENNOX PASSAGE BRIDGE,-61.085771,45.585141
RCH023,LINDEN BRIDGE,-61.056603,45.603595
RCH024,LITTLE RIVER BRIDGE,-61.257379,45.59743
RCH025,LOUISDALE BRIDGE,-61.065938,45.608751
RCH026,LYNCHE CREEK BRIDGE,-60.837288,45.659116
RCH027,MARTELL CULVERT,-60.752465,45.61154
RCH028,MILL BROOK #1 CULVERT,-61.221088,45.64692
RCH029,MILL BROOK #2 BRIDGE,-60.591652,45.626319
RCH030,MORRISON NORMAN D BRIDGE,-60.632635,45.775352
RCH032,MORRISON RORY PHILLIP BRIDGE,-60.398737,45.740357
RCH033,MORRISON RORY SAILOR BRIDGE,-60.368029,45.734346
RCH034,MOUCLIERE BRIDGE,-61.127525,45.53332
RCH038,MacLEANS BRIDGE,-61.00968,45.659293
RCH039,MacLEODS JOHN H BRIDGE,-60.445435,45.690652
RCH040,PASSAGE BRIDGE,-60.572464,45.769731
RCH041,PETIT de GRAT BRIDGE,-60.958909,45.50667
RCH042,POIRIER BRIDGE,-60.976976,45.58621
RCH043,PORT ROYAL BRIDGE,-61.087141,45.536879
RCH044,POULAMOND BRIDGE,-60.9991,45.580682
RCH045,PRINGLE BRIDGE,-60.987974,45.748667
RCH046,ROSS DONALD BRIDGE,-60.94882,45.683779
RCH047,SAMPSON BRIDGE,-60.759163,45.613159
RCH048,SCOTTS RIVER BRIDGE,-60.873557,45.751741
RCH049,SHAWS BRIDGE,-60.756499,45.609901
RCH050,STRACHANS BRIDGE,-60.983257,45.665124
RCH051,TAYLOR BRIDGE,-60.500216,45.657897
RCH053,WEST ARICHAT BRIDGE,-61.076724,45.514691
RCH054,LOUISDALE CONNECTOR U/P ON 104,-61.081708,45.612848
RCH055,LOUISDALE Rt. 320 O/P ON 104,-61.064793,45.611626
RCH056,SPORTING MTN RD O/P ON 104,-60.964175,45.641668
RCH057,RIVER INHABITANTS BRIDGE,-61.232956,45.614386
RCH058,ST PETER'S CNR O/P ON 104,-61.297288,45.604841
RCH060,PT TUPPER CNR O/P ON A504 #2,-61.353144,45.60634
RCH061,PT TUPPER DS CULVERT,-61.352847,45.606799
RCH062,PT TUPPER U/P CULVERT,-61.349996,45.593079
RCH064,HAWKER TK 4 O/P ON 104,-61.017069,45.636588
RCH065,STEELES CULVERT,-61.204203,45.661617
RCH066,KEMPT ROAD CULVERT,-61.172275,45.657877
RCH067,O'MELIAS CULVERT,-61.03449,45.636856
RCH068,CAMPBELLS BROOK BRIDGE,-60.744085,45.777044
RCH069,IRISH COVE BROOK CULVERT,-60.672777,45.813811
RCH070,MacKEIGANS BROOK BRIDGE,-60.615526,45.790392
RCH071,KATES BROOK #1 BRIDGE,-60.566454,45.752731
RCH072,KATES BROOK #2 BRIDGE,-60.569676,45.753187
RCH073,JOE'S BROOK CULVERT,-60.97372,45.63913
RCH074,LITTLE HARBOUR BRIDGE,-60.828823,45.728428
RCH075,SALMON RIVER CULVERT,-60.78384,45.678932
RCH076,SALMON RIVER #2 CULVERT,-60.783817,45.678698
RCH077,SOLDIERS COVE BRIDGE,-60.744665,45.692541
RCH078,CORBETTS COVE CULVERT,-60.810809,45.666383
RCH079,HAY COVE BRIDGE,-60.72829,45.740037
RCH080,BENJAMINS POND BRIDGE,-60.610238,45.737952
RCH081,MacDONALD BROOK BRIDGE,-60.59519,45.727542
RCH082,CHISHOLM BROOK BRIDGE,-60.58142,45.744646
RCH083,NSPC PIPE U/P,-61.344977,45.587013
RCH100,REAR BIG COVE 1 CULVERT,-60.738596,45.687207
RCH101,REAR BIG COVE 2 CULVERT,-60.732513,45.693918
RCH102,REAR BIG COVE 3 BRIDGE,-60.729206,45.693028
RCH103,RUISSEAU BRIDGE,-61.076925,45.53748
RCH105,MacMILLAN BRIDGE,-61.165901,45.648041
RCH106,BLACK BROOK BRIDGE,-60.692589,45.647387
RCH107,SMITHS BROOK,-60.692454,45.648727
RCH108,RICHARDS POND BRIDGE,-60.969637,45.621834
RCH109,LANDRYS CULVERT,-60.803978,45.615996
RCH110,FERGUSONS LAKE BROOK BRIDGE,-60.591526,45.640499
RCH111,ST ESPRIT CULVERT,-60.528384,45.644327
RCH112,MacCORMICKS BROOK CULVERT,-60.435756,45.697311
RCH113,MARIE JOSEPH BRIDGE,-60.4242,45.70396
RCH114,FRAMBOISE RIVER BRIDGE,-60.360852,45.722012
RCH115,MARY ANNS LAKE BRIDGE,-60.416632,45.720058
RCH116,BAGNELLS RIVER BRIDGE,-60.411534,45.729925
RCH117,PARK ROAD CULVERT,-61.205587,45.662071
RCH119,SUTHERLANDS CULVERT,-60.736348,45.695586
RCH120,SHANNON BROOK CULVERT,-61.083557,45.610409
RCH121,MOULON CULVERT,-61.071422,45.611265
RCH122,RAE COVE CULVERT,-61.037455,45.628859
RCH123,FALSE BAY BROOK CULVERT,-61.004667,45.641311
RCH124,CAMERON MOUNTAIN BRIDGE,-61.020994,45.679071
RCH125,FIVE ISLANDS LAKE BRIDGE,-60.435142,45.734414
RCH126,FERGUSON BRIDGE,-60.599612,45.646565
RCH127,CORBETTS COVE #2 CULVERT,-60.815185,45.66865
RCH128,PEEPLES BRIDGE,-61.0949,45.632182
RCH129,PONDVILLE BEACH BRIDGE,-60.978026,45.538655
RCH130,CHURCH POINT BRIDGE,-60.931717,45.632081
RCH131,GRAND GULLY BRIDGE,-60.931474,45.632025
RCH132,MOMBOURQUETTES CULVERT,-60.738159,45.589607
RCH133,PADDYS,-60.790795,45.614071
RCH134,MacRAES BROOK CULVERT,-61.024157,45.725644
RCH135,MORRISONS BROOK CULVERT,-61.208613,45.680272
RCH136,PETERS LAKE BRIDGE,-60.458418,45.673972
RCH137,SMELT BROOK CULVERT,-60.677589,45.593065
RCH138,BRYMERS BRIDGE #1,-60.756543,45.60969
RCH139,MURCHISON BROOK CULVERT,-60.6595,45.664596
RCH140,POULAMOND #2 CULVERT,-61.005646,45.582393
RCH141,BENOIT CREEK CULVERT,-61.068637,45.578113
RCH142,LATIMER'S CULVERT,-61.020404,45.561112
RCH143,COFFEY BROOK BRIDGE,-60.992555,45.54043
RCH144,BALLAMS CULVERT,-61.102461,45.69513
RCH145,BRYMERS BRIDGE #2,-60.756111,45.608749
RCH146,MacLEODS BRIDGE CULVERT,-60.721677,45.805318
RCH147,CLEVELAND CULVERT,-61.230133,45.668034
RCH148,LITTLE RIVER #2 CULVERT,-61.261925,45.604225
RCH150,MacLeods Hill Culvert,-60.708993,45.807904
RCH151,North Pond Culvert #2,-60.735218,45.796331
RCH152,North Pond Culvert #1,-60.737197,45.792708
RCH153,Murdocks Brook Culvert,-60.740228,45.780716
RCH154,Steeles Brook Culvert,-61.219742,45.651776
SHL001,Barclay Bridge,-65.279751,43.800031
SHL002,Barrington Bridge,-65.578373,43.567737
SHL003,Beaver Dam Bridge,-65.430567,43.67418
SHL004,Big Goose Creek Bridge,-65.501502,43.60608
SHL005,Birchtown Brook #1 Bridge,-65.380487,43.75109
SHL006,Clyde River Bridge,-65.480957,43.631762
SHL007,Downey River Bridge,-65.596991,43.557584
SHL008,East River Bridge,-65.143689,43.743395
SHL009,East Mill Race Bridge,-65.577991,43.567828
SHL010,Forbes Point Bridge,-65.75506,43.574045
SHL011,Fresh Brook Bridge,-65.626825,43.521788
SHL012,Hardy Mill Bridge,-65.099178,43.739957
SHL013,Jordan Falls Bridge,-65.233457,43.815657
SHL014,Mill Pond Bridge,-65.469855,43.634806
SHL015,Mill Stream Bridge,-65.337852,43.770965
SHL016,Ogdens Bridge,-65.218916,43.77275
SHL017,Sable River Bridge,-65.06535,43.841189
SHL018,Sable River Basin Bridge,-65.066004,43.835938
SHL019,Shelburne Bridge,-65.337261,43.771224
SHL020,Tom Tigney Bridge,-65.052316,43.841297
SHL021,Walls Lake Brook Bridge,-65.071553,43.77886
SHL022,West Green Harbour Bridge,-65.158987,43.745841
SHL023,Big Bridge,-65.409679,43.941976
SHL024,Cobbscouch Bridge,-65.506816,43.898815
SHL025,Dorey Bridge,-65.425634,43.970455
SHL026,Geddes Bridge,-65.472527,43.623376
SHL027,Hamilton Branch Bridge,-65.531549,43.783526
SHL029,Hembeck Creek Bridge,-65.413567,43.925022
SHL030,Island Bridge,-65.370181,43.848304
SHL031,Middle Clyde Bridge,-65.5095,43.853223
SHL032,McGill Bridge,-65.545002,43.822394
SHL033,James McKay Bridge,-65.404127,43.918502
SHL034,Lewis McKay Bridge,-65.500627,43.909859
SHL035,Phillips Bridge,-65.429863,43.98002
SHL036,Pleasant Creek Bridge,-65.521261,43.70993
SHL037,Port Clyde Bridge,-65.468416,43.604726
SHL038,Round Bay Bridge,-65.368331,43.611189
SHL039,Walls Bridge,-65.080565,43.754001
SHL040,Welchtown Bridge,-65.369363,43.837321
SHL041,Granite Village Bridge,-64.976659,43.868186
SHL044,Wall  Bridge,-65.053375,43.739623
SHL045,Stewarts Brook Bridge,-65.156876,43.745128
SHL046,Purneys Brook Bridge,-65.257111,43.780926
SHL047,Black Brook Bridge,-65.321107,43.785671
SHL048,Roseway River Bridge,-65.344418,43.775938
SHL049,Milt Acker Bridge,-65.382816,43.744796
SHL050,Port Saxon Bridge,-65.430951,43.588844
SHL052,Cape Negro Bridge,-65.456934,43.551932
SHL053,Haulover Bridge,-65.432074,43.548549
SHL054,Little Goose Creek Bridge,-65.491167,43.622691
SHL055,Hibbards Bridge,-65.561209,43.564897
SHL056,Shag Harbour Bridge,-65.697622,43.49959
SHL057,Mill Stream #1 Bridge,-65.734149,43.543212
SHL058,Knowles Bridge,-65.747295,43.576192
SHL059,Hardings Brook Bridge,-65.755983,43.584504
SHL061,Hemlock Creek West Bridge,-65.483186,43.900683
SHL062,Lower Island Road Bridge,-65.410151,43.941106
SHL063,Holliver Bridge,-65.41343,43.945142
SHL064,East Jordan Bridge,-65.219278,43.764085
SHL066,Downey's River   #2 Bridge,-65.596404,43.558861
SHL067,Ogden Creek Bridge,-65.201979,43.826764
SHL068,Blue Hill Bog Bridge,-65.194554,43.828487
SHL069,Haulover Box Culvert Bridge,-65.423066,43.967954
SHL070,Powers Bridge,-65.240399,43.811575
SHL071,Beaver Creek Bridge,-65.464762,44.051174
SHL072,Middle Clyde Bridge,-65.400966,43.80667
SHL073,Four Mile Brook Bridge,-65.23385,43.88381
SHL074,Six Mile Brook Bridge,-65.237022,43.91137
SHL075,Mill Creek Bridge,-65.474785,43.633117
SHL076,Box Culvert (Woods Harbour) Bridge,-65.737548,43.566424
SHL077,Boy Scout Bridge,-65.396547,43.653232
SHL079,MacDonalds Creek Bridge,-65.483378,43.636322
SHL080,Birchtown Bridge,-65.378051,43.748458
SHL081,Sable River Footbridge Bridge,-65.060005,43.837561
SHL082,South Side Beach Bridge,-65.591452,43.454765
SHL083,Scott's Mill Road Bridge,-65.591646,43.576994
SHL084,Cemetary Road Bridge,-65.711421,43.537326
SHL085,Stokes Bridge,-65.266533,43.666414
SHL086,Freshwater Brook Bridge,-65.027052,43.84408
SHL087,Oak Park Multiplate Bridge,-65.6306,43.590476
SHL088,Daniel's Head Bridge,-65.596083,43.439699
SHL089,Misery Lake Brook Bridge,-65.117632,43.83599
SHL090,Eight Mil Brook Bridge,-65.254849,43.94651
SHL100,Barrington River  Bridge,-65.586814,43.579305
SHL101,Barrington CNR Multiplate #1,-65.558554,43.571346
SHL102,Barrington Service Road Multiplate #2,-65.555906,43.570563
SHL103,Oak Park Underpass,-65.600679,43.579194
SHL104,Barrington Service Road Multiplate #3,-65.579989,43.57768
SHL105,"West Branch, Barrington River",-65.592489,43.578349
SHL106,Hay Road Multiplate,-65.590969,43.578676
SHL107,Hilbert Brook Bridge,-65.561729,43.562864
SHL110,Acker Culvert,-65.385005,43.747204
SHL116,Good Dick Culvert,-65.301297,43.684338
SHL117,Bell's Bridge,-65.48562,43.62316
SHL119,Twin Culverts,-65.556637,43.570781
SHL120,Two Sisters Culvert (Service Road),-65.556869,43.5703
SHL121,Two Brothers Culvert (Service Road),-65.556292,43.571488
VIC001,BIG BADDECK (LOWER) BRIDGE,-60.860044,46.090204
VIC002,BIG BROOK CULVERT,-60.666131,46.157393
VIC003,HUME BRIDGE,-60.938325,46.053345
VIC004,MIDDLE RIVER (LOWER) TRUSS,-60.910305,46.083195
VIC005,MacNAUGHTON CULVERT,-60.919114,46.062146
VIC006,BEAVER BROOK CULVERT,-60.93603,46.23487
VIC007,HARRIS BRIDGE,-60.830103,46.113325
VIC008,MacLELLAN (CROSS) TRUSS,-60.942184,46.189889
VIC009,MacLEOD BROOK BRIDGE,-60.926554,46.159321
VIC010,RED BRIDGE,-60.803315,46.123454
VIC011,BARRON BRIDGE,-60.433733,46.627068
VIC012,BARRACHOIS BRIDGE,-60.536115,46.348408
VIC013,BUCHANAN BRIDGE,-60.617299,46.182921
VIC014,CAMERON CULVERT,-60.404709,46.687066
VIC015,CEMETERY BRIDGE,-60.594689,46.207073
VIC016,CHURCH BROOK BRIDGE,-60.618971,46.307744
VIC017,CORSONS BRIDGE,-60.439974,46.631969
VIC018,DAISLEY CULVERT,-60.469109,46.867522
VIC019,FRENCH RIVER BRIDGE,-60.447021,46.487661
VIC020,GOOSE COVE BRIDGE,-60.624298,46.26387
VIC021,INDIAN BROOK BRIDGE,-60.53382,46.371386
VIC022,INGONISH BEACH BRIDGE,-60.436331,46.628396
VIC023,LITTLE RIVER BRIDGE,-60.47046,46.438599
VIC024,MILL BROOK #1 BRIDGE,-60.604321,46.247088
VIC025,MORRISON CULVERT,-60.613205,46.830207
VIC026,MORRISON MILL BRIDGE,-60.415285,46.546466
VIC027,MUD COVE BRIDGE,-60.617247,46.262304
VIC028,MacDONALD #1 BRIDGE,-60.439965,46.49645
VIC029,MacGREGOR BROOK BRIDGE,-60.613314,46.280997
VIC030,MacLELLAN BROOK BRIDGE,-60.614413,46.286862
VIC031,MacLEOD (ANGUS) BRIDGE,-60.488184,46.879918
VIC032,MacLEOD (DONALD NEIL) BRIDGE,-60.404078,46.560084
VIC033,MacPHERSON BRIDGE,-60.489061,46.882121
VIC034,NORTH GUT BRIDGE,-60.622033,46.206138
VIC035,NORTH RIVER BRIDGE,-60.622297,46.308027
VIC036,NORTH RIVER OVERFLOW CULVERT,-60.623418,46.307265
VIC037,PATH END BRIDGE,-60.396381,46.583307
VIC038,ROPERS BRIDGE,-60.402122,46.689409
VIC039,SHAVES BROOK BRIDGE,-60.607307,46.23407
VIC040,SOUTH GUT BRIDGE,-60.597683,46.208784
VIC042,WRECK COVE BRIDGE,-60.421723,46.522307
VIC044,BAY ST LAWERENCE (SALMON RIVER),-60.494858,46.998791
VIC045,BIG HILL BRIDGE,-60.662152,46.158383
VIC046,BIG TIMBER BROOK BRIDGE,-60.651283,46.320476
VIC047,CENTRE (CAMPBELLS) TRUSS,-60.722419,46.199299
VIC049,CHURCH (BADDECK) TRUSS,-60.767198,46.180407
VIC050,CHURCH CROSS BRIDGE,-60.926212,46.155599
VIC051,COLIN CAMPBELL BRIDGE,-60.939864,46.127825
VIC052,BEINN BREAGH BRIDGE,-60.696928,46.131881
VIC053,FEDER #1 BRIDGE,-60.520914,46.296717
VIC054,FOYLES TRUSS,-60.771415,46.142939
VIC055,GILLIS TRUSS,-60.776772,46.203089
VIC056,GREYS HOLLOW BRIDGE,-60.525631,46.889212
VIC057,GUNNS BRIDGE,-60.515625,46.226656
VIC058,BARRACHOIS TARBOT TRUSS,-60.573645,46.356456
VIC059,HELENES BRIDGE,-60.522468,46.888922
VIC060,KERRS CULVERT,-60.549271,46.263928
VIC062,WASHABUCK RIVER BRIDGE,-60.87816,46.009226
VIC063,MORRISONS POND BRIDGE,-60.89719,46.02441
VIC064,MASKELLS HARBOUR BRIDGE,-60.796535,46.021642
VIC067,MacDONALD #3 BRIDGE,-60.94534,46.133048
VIC068,MacDONALD #2 CULVERT,-60.929289,46.199776
VIC069,MacKENZIE #3 BRIDGE,-60.958982,46.132301
VIC070,BARRA GLEN BRIDGE,-60.881421,45.956829
VIC071,MacKENZIE #1 BRIDGE,-60.600126,46.148571
VIC072,MacKENZIE BROOK #2 BRIDGE,-60.590953,46.159268
VIC073,MacKINNON #1 BRIDGE,-60.538112,46.859704
VIC076,MacKAY BRIDGE,-60.627899,46.114577
VIC077,MacKAY POINT BRIDGE,-60.743343,46.070185
VIC078,MacLEAN BRIDGE,-60.948487,46.151006
VIC079,MacLEOD MILL BRIDGE,-60.50142,46.871953
VIC080,MacMULLIN BRIDGE,-60.696552,46.22976
VIC082,MacRAE #1 BRIDGE,-60.956573,46.166066
VIC083,JENKINS BRIDGE,-60.94843,46.185204
VIC084,JAMES MacRAE BRIDGE,-60.932959,46.122502
VIC085,NEW HAVEN (TROUT RIVER) BRIDGE,-60.322209,46.821382
VIC087,PORTAGE BRIDGE,-60.987418,45.956361
VIC091,UP TIMBER BRIDGE BRIDGE,-60.650663,46.331223
VIC092,WATSON'S TRUSS,-60.776004,46.176127
VIC093,WILKIE'S BRIDGE,-60.467039,46.94318
VIC094,ZION TRUSS,-60.762587,46.154646
VIC095,OLD MARGAREE RD O/P ON 105,-60.763045,46.103769
VIC096,GREAT BRAS D'OR CROSSING BRIDGE,-60.490398,46.233004
VIC101,BLACK POINT BRIDGE,-60.5239,47.019238
VIC102,JARVIS BRIDGE,-60.320928,46.825948
VIC103,FAIRVIEW BRIDGE,-60.318473,46.823584
VIC104,HAWLEY CULVERT,-60.418309,46.627925
VIC105,SMOKEY BROOK CULVERT,-60.398414,46.6076
VIC106,BIG SARAH CULVERT,-60.394064,46.572453
VIC107,MORRISON MILL #2 CULVERT,-60.415589,46.544994
VIC108,MILL BROOK #2 BRIDGE,-60.429698,46.513216
VIC109,FUR FARM CULVERT,-60.46036,46.466945
VIC110,REAR LITTLE RIVER BRIDGE,-60.481018,46.433141
VIC111,KELLY COVE BRIDGE,-60.44018,46.290375
VIC112,BLACKIE BRIDGE,-60.490814,46.250741
VIC113,TARBOTVALE #1 CULVERT,-60.559692,46.350162
VIC114,TARBOTVALE #2 CULVERT,-60.575658,46.347206
VIC115,TARBOT CULVERT,-60.594568,46.334977
VIC116,ELDERS BROOK CULVERT,-60.610048,46.316816
VIC117,WEST TARBOT #1 BRIDGE,-60.610887,46.340413
VIC118,WEST TARBOT #2 BRIDGE,-60.604984,46.332683
VIC119,MURRAY #1 BRIDGE,-60.609101,46.293497
VIC120,MURRAY POINT BRIDGE,-60.603069,46.272639
VIC121,MEADOW BRIDGE,-60.639108,46.313538
VIC122,ST ANNS HARBOUR CULVERT,-60.562367,46.241471
VIC123,JERSEY COVE,-60.546076,46.315032
VIC124,STONY BEACH,-60.534513,46.332398
VIC125,RIVER BENNET,-60.533162,46.335372
VIC126,OLD SOUTH HAVEN CHURCH BRIDGE,-60.603394,46.200825
VIC127,FRASER FARM BRIDGE,-60.524059,46.16356
VIC128,RYAN BRIDGE,-60.540845,46.14451
VIC129,LAWSON BRIDGE,-60.639329,46.149178
VIC130,MacDONALD COVE CULVERT,-60.842989,46.029037
VIC132,OYSTER CREEK BRIDGE,-60.931367,46.006648
VIC133,MacIVERS COVE BRIDGE,-60.831536,46.038832
VIC134,MacRITCHIE COVE BRIDGE,-60.898525,46.022711
VIC135,YANKEE LINE BRIDGE,-60.91655,46.13261
VIC136,MacCHARLES CROSS BRIDGE,-60.791269,46.123409
VIC137,BIG FARM BRIDGE,-60.809926,46.115875
VIC138,MacQUARRIE ROAD BRIDGE,-60.939057,46.128023
VIC139,BUCKWHEAT CULVERT,-60.864768,46.102492
VIC140,STEWART MACRAE CULVERT,-60.911667,46.145199
VIC141,AUCOIN CULVERT,-60.912437,46.146975
VIC142,JACQUELINE MacDONALD CULVERT,-60.920427,46.154007
VIC143,UPPER MIDDLE RIVER BRIDGE,-60.927113,46.2252
VIC144,GARRY BRIDGE,-60.921372,46.180051
VIC145,MacMILLIAN MOUNTAIN BRIDGE,-60.857854,46.114366
VIC146,CENTRAL BRIDGE,-60.947798,46.151201
VIC148,MacCHARLES CULVERT,-60.934916,46.209557
VIC149,NICHOLSON BRIDGE,-60.94742,46.17613
VIC150,BUCKLAW CULVERT,-60.976477,46.022213
VIC151,MUSEUM POND BRIDGE,-60.745716,46.101407
VIC152,FOWNES BRIDGE,-60.771755,46.138068
VIC153,PETERS BROOK #1 BRIDGE,-60.685669,46.198598
VIC154,OLANDS BRIDGE,-60.789995,46.146695
VIC155,FARQUHAR BRIDGE,-60.799874,46.133136
VIC156,MacPHEE CROSS BRIDGE,-60.768001,46.205202
VIC157,FALLS BRIDGE,-60.781087,46.196578
VIC158,NORTH BRANCH BRIDGE,-60.78457,46.176622
VIC159,RICE BRIDGE,-60.858646,46.109428
VIC160,ALLANS CULVERT,-60.779279,46.115668
VIC161,ROCKYSIDE CULVERT,-60.585615,46.219567
VIC162,ESTMERE BRIDGE,-60.984518,45.942104
VIC163,MacKINNONS HARBOUR CULVERT,-60.887723,45.950457
VIC164,JAMESVILLE BRIDGE,-60.851532,45.945731
VIC165,ROSS BRIDGE,-60.980801,45.992258
VIC166,CAMPBELL ROAD BRIDGE,-60.975083,45.956577
VIC167,CAINS MOUNTAIN BRIDGE,-60.902521,45.991104
VIC168,GRASS COVE BRIDGE,-60.81468,45.991269
VIC169,PLASTER COVE BRIDGE,-60.812586,45.97272
VIC171,MacLEANS POND BRIDGE,-60.421511,46.32755
VIC172,OCEAN VIEW BRIDGE,-60.39461,46.58356
VIC173,REAR MUNROE'S POINT BRIDGE,-60.609228,46.247896
VIC174,WEST TARBOT #3 BRIDGE,-60.608903,46.343087
VIC175,SOUTH BRANCH BRIDGE,-60.603852,46.340843
VIC176,INGONISH FERRY CULVERT,-60.397007,46.627276
VIC177,MacASKILL #2 CULVERT,-60.486871,46.403405
VIC178,PETERS BROOK #2 CULVERT,-60.851155,46.027217
VIC179,MacAULAYS CULVERT,-60.82179,46.04402
VIC180,SALLYS BROOK BRIDGE,-60.523128,46.278013
VIC182,LEWIS MOUNTAIN BRIDGE,-60.616897,46.229938
VIC183,SMELT BROOK BRIDGE,-60.39797,46.870058
YAR001,Argyle Bridge,-65.867444,43.794161
YAR002,Barton Brook Bridge,-65.779901,43.704706
YAR003,Eel Brook Bridge,-65.922166,43.834846
YAR004,Hipson Brook Bridge,-65.765834,43.674689
YAR005,Salmon River Bridge,-66.008494,43.852953
YAR006,Tusket Bridge,-65.981805,43.865013
YAR007,Alders Bridge,-65.994967,43.939423
YAR008,Argyle Head #2 Bridge,-65.864637,43.819181
YAR009,Bad Falls Bridge,-65.771615,43.890281
YAR011,Canal Bridge,-65.971966,43.886797
YAR013,Carleton Bridge,-65.924318,44.006178
YAR014,Pembrooke Bridge,-66.149958,43.860361
YAR015,Crosby Bridge,-65.959454,43.995794
YAR016,Durkee Bridge,-65.967893,43.968857
YAR017,East Branch Bridge,-65.73002,44.129316
YAR018,Eel Lake Bridge,-65.925628,43.843357
YAR019,Robicheau Bridge,-65.908225,44.07538
YAR020,Quanin Causeway Bridge,-65.828781,43.919853
YAR021,Frautten Bridge,-65.800318,43.917623
YAR022,Gang Mill Bridge,-65.831713,44.079419
YAR023,Gardner's Mill Bridge,-65.975731,44.028336
YAR024,Gavelton Bridge,-65.946406,43.898789
YAR025,Grey's Bridge,-65.821348,44.081051
YAR026,Haleys Bridge,-65.994471,43.952345
YAR027,Head of Moses Lake Bridge,-65.840467,43.875709
YAR028,Henry Forbes Bridge,-65.866746,43.835293
YAR029,Hewitt Bridge,-65.975349,43.878662
YAR030,Hurlburt Falls Bridge,-65.970701,43.88643
YAR032,John Gavel Bridge,-65.81539,44.048467
YAR033,East Kemptville Bridge,-65.832799,44.048196
YAR035,Mood Bridge,-66.008515,43.888542
YAR036,Morris Island Bridge,-65.933317,43.765338
YAR037,Morton Bridge,-65.793185,44.100858
YAR038,Dayton Narrows Bridge,-66.105793,43.874002
YAR039,Pleasant Valley  #1 Bridge,-65.962091,43.986384
YAR040,Pleasant Valley  #2 Bridge,-65.962419,43.984821
YAR041,Port Maitland Bridge,-66.154707,43.984469
YAR042,Rankin Bridge,-65.846521,44.115099
YAR043,Raynardton Bridge,-65.931843,43.927456
YAR044,Sisco Bridge,-66.013596,43.854048
YAR045,Wilson Falls Bridge,-65.868732,43.923998
YAR047,Gaspereau Brook Bridge,-65.906826,43.835108
YAR048,Eel Lake Bridge on 103,-65.928899,43.849845
YAR049,Tusket CNR U/P  Bridge on 103,-65.958343,43.866842
YAR050,Gavel Road O/P  Bridge on 103,-65.968879,43.867507
